"timestamp","state","timediff","LR0","LR1","LR2","LR3","LR4","LR5","LR6","LR7","LR8","LR9","LR10","LR11","LR12","LR13","LR14","LP0","LP1","LP2","LD","BeR0","BeR1","BeR2","BeR3","BeR4","BeR5","BeR6","BeR7","BeR8","BeP0","BeP1","BeP2","BeD","BathR0","BathR1","BathR2","BathP0","BathD"
2019-04-17 01:47:10,"sleep",123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 01:47:13,"sleep",122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 01:47:37,"sleep",146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 01:47:38,"sleep",144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 01:47:46,"sleep",92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 01:47:46,"sleep",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 01:47:46,"sleep",88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 01:48:07,"sleep",86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 01:48:37,"sleep",115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 01:48:37,"sleep",84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 01:48:37,"sleep",87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 01:49:27,"sleep",110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 01:49:28,"sleep",110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 01:49:51,"sleep",125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 01:50:42,"sleep",176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 01:50:43,"sleep",177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 01:50:43,"sleep",156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 01:50:52,"sleep",135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 01:50:55,"sleep",138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 01:51:28,"sleep",171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 01:51:41,"sleep",134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 01:52:18,"sleep",170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 01:52:18,"sleep",147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 01:52:42,"sleep",120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 01:52:47,"sleep",124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 01:53:02,"sleep",139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 01:53:03,"sleep",131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 01:53:03,"sleep",128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 01:53:45,"sleep",137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 01:53:46,"sleep",125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 01:54:22,"sleep",124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 01:55:09,"sleep",171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 01:55:24,"sleep",162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 01:55:24,"sleep",157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 01:55:25,"sleep",143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 01:55:33,"sleep",150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 01:55:33,"sleep",150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 01:56:10,"sleep",145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 01:56:11,"sleep",109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 01:56:11,"sleep",145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 01:56:33,"sleep",84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 01:57:00,"sleep",96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 01:57:12,"sleep",108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 01:57:13,"sleep",108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 01:58:03,"sleep",150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 01:58:50,"sleep",197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 01:58:51,"sleep",161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 02:01:35,"sleep",324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 02:02:03,"sleep",330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 02:02:03,"sleep",303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0
2019-04-17 02:02:03,"sleep",352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 02:02:03,"sleep",291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0
2019-04-17 02:02:14,"sleep",301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
2019-04-17 02:02:15,"sleep",252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0
2019-04-17 02:03:53,"sleep",303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0
2019-04-17 02:03:53,"sleep",138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0
2019-04-17 02:03:53,"sleep",302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0
2019-04-17 02:05:18,"sleep",195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0
2019-04-17 02:05:35,"sleep",212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0
2019-04-17 02:05:35,"sleep",212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0
2019-04-17 02:05:37,"sleep",214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 02:07:42,"sleep",328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 02:08:06,"sleep",351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 02:08:06,"sleep",253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 02:08:07,"sleep",254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 02:08:24,"sleep",271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 02:08:41,"sleep",203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 02:10:34,"sleep",297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 02:10:34,"sleep",299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 02:10:34,"sleep",299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 02:11:07,"sleep",181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 02:11:07,"sleep",181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 02:11:07,"sleep",205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 02:11:38,"sleep",194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 02:11:38,"sleep",211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 02:13:13,"sleep",272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 02:13:15,"sleep",161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 02:13:15,"sleep",161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 02:13:15,"sleep",161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 02:13:29,"sleep",142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 02:13:29,"sleep",142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 02:13:29,"sleep",142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 02:13:55,"sleep",137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 02:14:22,"sleep",164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 02:14:41,"sleep",88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 02:15:40,"sleep",145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 02:15:41,"sleep",146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 02:15:42,"sleep",133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 02:15:42,"sleep",147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 02:16:16,"sleep",167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 02:16:16,"sleep",167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 02:16:16,"sleep",141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 02:16:28,"sleep",126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 02:16:29,"sleep",108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 02:16:37,"sleep",57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 02:16:38,"sleep",57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 02:16:39,"sleep",57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 02:16:56,"sleep",40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 02:16:56,"sleep",74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 02:17:05,"sleep",49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 02:17:05,"sleep",49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 02:17:06,"sleep",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 02:17:30,"sleep",61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 02:18:07,"sleep",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 02:19:31,"sleep",173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0
2019-04-17 02:20:26,"sleep",227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 02:20:44,"sleep",228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0
2019-04-17 02:21:16,"sleep",260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0
2019-04-17 02:21:17,"sleep",252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0
2019-04-17 02:21:17,"sleep",252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0
2019-04-17 02:21:25,"sleep",259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0
2019-04-17 02:21:28,"sleep",238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0
2019-04-17 02:21:31,"sleep",204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0
2019-04-17 02:21:33,"sleep",122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0
2019-04-17 02:21:33,"sleep",67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
2019-04-17 02:22:20,"sleep",96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
2019-04-17 02:22:21,"sleep",65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 02:22:21,"sleep",64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 02:23:52,"sleep",155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 02:24:09,"sleep",164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 02:24:09,"sleep",161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 02:24:25,"sleep",174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 02:24:59,"sleep",206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 02:25:22,"sleep",181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 02:25:22,"sleep",182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 02:25:22,"sleep",229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 02:25:35,"sleep",103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 02:25:35,"sleep",194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 02:25:53,"sleep",104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17 02:26:23,"sleep",134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 02:26:24,"sleep",119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 02:26:24,"sleep",85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 02:26:24,"sleep",62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 02:26:25,"sleep",63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 02:26:33,"sleep",71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 02:26:52,"sleep",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 02:26:52,"sleep",77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 02:26:52,"sleep",77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 02:26:52,"sleep",59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 02:27:05,"sleep",41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 02:27:38,"sleep",74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 02:27:54,"sleep",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-17 02:27:54,"sleep",89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0
2019-04-17 02:28:21,"sleep",108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0
2019-04-17 02:28:33,"sleep",101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0
2019-04-17 02:28:34,"sleep",102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
2019-04-17 02:28:51,"sleep",119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0
